,price,first_name,last_name,above_100
478,111.5883392,Michael,Barton,True
479,172.3062642,Rebecca,Anderson,True
480,31.41542458,Megan,Riggs,False
481,44.1176993,Whitney,Andrews,False
482,127.0135122,Catherine,Jones,True
483,236.21807630000004,William,Andrews,True
484,158.32395380000003,Kathleen,Edwards,True
485,220.46888739999997,Roger,Frost,True
486,255.8491608,Justin,Johnson,True
487,265.1702577,Valerie,Young,True
488,239.94697969999999,Samantha,Perez,True
489,72.15833791,Devin,Allen,False
490,238.9238728,Stephanie,Little,True
491,27.5070475,Melanie,Miller,False
492,2.4085263969999997,Erica,Beck,False
493,168.37336200000001,Toni,Dunn,True
494,211.89758909999998,Eric,Dunn,True
495,169.3550529,David,Jackson,True
496,94.66629008,Melanie,Gates,False
497,17.41061969,Heather,Pierce,False
498,153.01461740000002,Jordan,Lewis,True
499,255.7149801,Michele,Johnson,True
500,249.4925261,Samantha,Ryan,True
501,201.9997518,Christopher,Hudson,True
502,106.59921640000002,Zachary,Williams,True
503,66.72879991,Donna,Davis,False
504,237.7720748,Jordan,Erickson,True
505,88.74278259999998,Christopher,Nolan,False
506,11.36458787,Evelyn,Hanna,False
507,250.23147020000002,Jason,Johnson,True
508,224.7115849,Barbara,Caldwell,True
509,7.2205434639999995,Ronald,Huff,False
510,216.2305109,Holly,Norris,True
511,11.83791299,Derrick,Carter,False
512,285.8508169,Kenneth,Golden,True
513,70.08655795,Grace,Edwards,False
514,57.71259736,Jonathan,Rios,False
515,265.5941732,Mackenzie,Miller,True
516,138.8559857,Tammy,Taylor,True
517,207.33056059999998,Reginald,King,True
518,130.5591612,Matthew,Fletcher,True
519,177.7124355,Elizabeth,Jordan,True
520,45.11902986,Sally,Santiago,False
521,12.89573538,James,Johnson,False
522,242.8437386,Jason,Saunders,True
523,4.6243706410000005,Carol,Hernandez,False
524,291.5212704,Kendra,Dawson,True
525,58.42698092,James,Hess DDS,False
526,25.51886602,Michael,Stokes,False
527,147.6903791,Jeffrey,Martinez,True
528,102.9874282,Joseph,Bell,True
529,140.71938899999998,Pamela,Black,True
530,100.4711011,Robert,Jordan,True
531,263.5511899,Kathy,Baker,True
532,115.36283159999999,Brian,Bailey,True
533,190.2857937,Mitchell,Clark,True
534,168.73442690000002,Kelly,Mcintyre,True
535,260.5821259,Susan,Ali,True
536,205.04242219999998,Latoya,Gonzales,True
537,251.53931630000002,Olivia,Mayo,True
538,221.03202140000002,Thomas,Anderson,True
539,182.3938507,Todd,Jennings,True
540,22.25760841,Paul,Dixon,False
541,130.6787559,Julie,Torres,True
542,202.22964919999998,James,Miller,True
543,80.73869922,John,Howard,False
544,134.04054969999999,Anne,Savage,True
545,226.89171340000001,Richard,Wilson,True
546,187.5777824,Mrs.,Amber Esparza,True
547,99.18946135,Todd,Armstrong,False
548,118.4556824,Aaron,Richardson,True
549,234.13823680000002,Gregory,Pollard,True
550,225.7678307,Jon,Butler,True
551,116.6229213,Chelsea,Madden,True
552,234.0837103,Misty,Ramos,True
553,233.787281,Ryan,Murphy,True
554,259.1615163,Brittany,Sandoval,True
555,132.5843724,Rose,Stanton,True
556,287.0092393,Kristen,Banks,True
557,140.3125662,Julia,Stokes,True
558,186.00436499999998,Paul,Phillips,True
559,128.4038652,Amber,Thompson,True
560,278.473292,Mrs.,Valerie Norton,True
561,228.1780449,Adam,Parker,True
562,201.95772230000003,Jennifer,Gonzales,True
563,260.086074,Jacqueline,Hernandez,True
564,276.89516610000004,Cory,Walker,True
565,220.5202145,Jennifer,Miller,True
566,270.36049049999997,Dawn,Bond,True
567,247.69265519999996,Tara,Daniel,True
568,136.49071519999998,Rebecca,Thompson DDS,True
569,260.1217048,Victor,Serrano,True
570,55.22085799999999,Elizabeth,Bell,False
571,122.6292673,Julie,Coleman,True
572,8.634621797000001,Jennifer,Brown,False
573,266.6472363,Jessica,Moore,True
574,160.9401531,John,Ramirez,True
575,271.1221772,Becky,Hall,True
576,295.80399,Christine,Smith,True
577,146.2329234,Christopher,Osborne,True
578,7.999586637999999,Jacob,Hernandez,False
579,128.5133967,Jennifer,Rogers,True
580,19.64948762,Tammy,Young,False
581,56.04829693,James,Lewis,False
582,74.1148732,Charles,Stanley,False
583,85.95341522,Christina,Garcia,False
584,74.29698857,Heather,Davis,False
585,228.88080440000002,Ashley,Fuentes,True
586,2.668016258,Jorge,Brown,False
587,205.52585990000003,Sierra,Park MD,True
588,272.99470160000004,Todd,Miller,True
589,71.25953585,Jeffrey,Sanchez,False
590,99.9830512,Crystal,Luna,False
591,60.75152093,Devin,Flores,False
592,123.5356854,Bianca,Martin,True
593,26.67738087,Danielle,Snyder,False
594,265.0690245,Edward,Carney,True
595,268.7529259,Joseph,Grimes,True
596,164.807737,April,Fowler,True
597,145.0996084,Michelle,Mccoy,True
598,21.30617961,Alicia,Stone MD,False
599,215.17326239999997,Micheal,Lloyd,True
600,148.9167449,Richard,Ortiz,True
601,44.61653265,Jasmine,Reyes,False
602,114.4025946,Tony,Smith,True
603,198.305836,Mary,Melton,True
604,146.0813867,William,Griffin,True
605,58.25361228,Scott,Vargas,False
606,13.06034675,Adam,Guerra,False
607,215.2971497,Christina,Vang,True
608,189.1902467,Nicole,Williams,True
609,142.7933784,Erica,Powers,True
610,175.2561835,Angela,Garcia,True
611,257.9026846,Melissa,Brown,True
612,55.75051528,John,Santiago,False
613,20.74710164,Donald,Nelson,False
614,263.0063735,Misty,Bell,True
615,81.07265035,Vanessa,Barnes,False
616,212.64893659999998,Brian,Austin,True
617,252.28968769999997,Jeffrey,King,True
618,142.12244760000002,Levi,Vaughn,True
619,244.2496518,Melanie,Blake,True
620,219.66976209999999,Marvin,Franklin,True
621,110.59227759999999,Angela,Massey,True
622,202.20327659999998,Lisa,Cole,True
623,103.6304844,George,Stark,True
624,232.95865279999998,Jeffrey,Salas,True
625,85.83249893,Richard,Reeves,False
626,292.4101672,Heather,Maldonado,True
627,267.5668047,Shelly,Mcdaniel,True
628,80.92148227,David,Ryan,False
629,75.70611538,Tyler,Trevino,False
630,155.4855824,Christina,Jackson,True
631,20.74948998,Jodi,Peterson,False
632,42.0237226,Melissa,Carney,False
633,113.4241367,David,Cole,True
634,215.47652909999996,Ricardo,Weber,True
635,280.9707751,Jessica,Mckenzie,True
636,36.28177824,James,Ramirez,False
637,77.17375689,Jeffrey,Wise,False
638,169.5800524,Brandy,Fisher,True
639,246.01478109999996,Renee,Barrera,True
640,14.97387711,Melanie,Wiggins,False
641,171.6037468,Alexander,Mckee,True
642,9.161919917,Sheryl,Hill,False
643,272.9878419,Sandra,White,True
644,22.06905227,Christopher,Thompson,False
645,130.75264109999998,Mr.,Daniel Smith,True
646,61.15255402,Theresa,Johnson,False
647,127.42968290000002,Kristopher,Cunningham,True
648,166.2127571,Nathan,Morgan,True
649,110.60256740000001,David,Murray,True
650,2.033803094,April,Taylor,False
651,245.1409137,Daniel,Herrera,True
652,200.3253003,John,Mcpherson,True
653,44.45087327,Scott,Simmons,False
654,86.68368261,Gary,Tran,False
655,289.7922876,Erica,Vaughn,True
656,179.35994319999998,Jennifer,Peterson,True
657,219.6090619,April,Mccormick,True
658,39.14509514,Justin,Davis,False
659,163.1533708,Julia,Hall,True
660,188.9376293,Anna,Cunningham,True
661,233.22577030000002,Jacob,Stevens,True
662,169.62381259999998,Jerry,Payne,True
663,117.6222818,Mark,Collins,True
664,93.10220462,Benjamin,Clark,False
665,17.32317763,Lisa,Norton,False
666,81.45143196,Christopher,Smith,False
667,37.44740126,Mary,Myers,False
668,6.4501154089999995,Stephanie,Skinner,False
669,121.97572949999999,Dave,Kelly,True
670,196.37117800000001,Patricia,Gallagher,True
671,39.44032807,Shaun,Holloway,False
672,262.27209819999996,Marc,Love,True
673,41.42900813,Michael,Mayer,False
674,162.79196519999996,Mason,Rodriguez,True
675,83.2794627,Jason,Payne,False
676,74.94437940000002,Johnny,Hicks,False
677,32.10622464,Lisa,Rodgers,False
678,87.15157534,Sarah,Tyler,False
679,26.081651500000003,Brian,Rodriguez,False
680,246.885328,Charlene,Jones,True
681,227.6139565,Scott,Lawrence,True
682,140.45168069999997,Carol,Patrick,True
683,60.11999568,Mrs.,Jessica Gibson DDS,False
684,4.597577836,Linda,Sullivan,False
685,237.8259111,Donna,Carrillo,True
686,227.4705054,Scott,Baker,True
687,174.96712219999998,Brian,Jensen,True
688,81.43216331,James,Sosa,False
689,51.45914813,Veronica,Zavala,False
690,186.1692976,Jenny,Fields,True
691,230.84556030000002,George,Monroe,True
692,153.7056177,Michael,Smith,True
693,190.39769669999998,Kevin,Oliver,True
694,13.52272289,Nicholas,Mejia,False
695,169.7231774,Phillip,Logan,True
696,299.18465760000004,Jamie,Jackson,True
697,72.23090551,Thomas,Alvarez,False
698,116.94347040000001,Kaitlin,Lawson,True
699,268.2158202,Carlos,Wagner,True
700,45.61401189,Christopher,Anderson,False
